d,taxi_time,gate_block_hour,runway_hour,rwy_day,distance,angle,shortest_path,distance_gate,distance_long,distance_else,rwy_num,operation_mode,other_moving_ac,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr
0,2.983333333,12,12,1,877.8967709,335.5411237,615.3726354,82.95309436,0.0,794.9436765,1,0,2,0,0,0,0,0,0,1,1
1,9.516666667,13,14,19,1089.163317,277.1409444,859.2340005,103.7889317,565.111891,420.2624944,1,0,4,0,3,0,0,1,2,0,0
1,17.55,4,4,13,2871.164653,728.6985006,2642.47446,101.0491881,974.8760265,1795.239438,1,0,16,6,0,0,0,5,4,0,0
1,16.03333333,7,7,22,2612.592226,599.318508,2374.765146,113.648321,793.0457372,1705.898167,1,0,6,1,3,0,0,1,4,0,0
0,3.5,22,22,27,808.776491,491.7507302,615.2101087,71.85325888,0.0,736.9232322,1,0,3,0,0,0,1,0,0,0,2
0,5.216666667,7,7,30,1785.047448,674.5902724,1550.140211,104.792094,0.0,1680.255354,1,0,6,0,0,2,0,0,0,2,2
0,3.85,11,11,7,1426.856632,417.6932337,982.240405,83.0918278,0.0,1343.764804,1,0,3,0,0,0,2,0,0,0,3
0,3.2,14,14,16,1584.492789,233.8538148,1209.66318,67.27407715,886.4465448,630.7721673,1,0,7,0,0,0,1,0,0,3,3
1,14.4,4,4,16,3127.534755,696.3170392,2475.853153,127.7352259,974.8760265,2024.923503,1,0,10,4,0,0,0,5,1,0,0
0,3.583333333,10,10,30,1445.700319,542.2222404,1227.469597,83.43222771,0.0,1362.268092,1,0,4,0,0,0,0,0,0,1,3
0,4.066666667,12,12,6,1493.115598,418.0196757,1036.209272,91.68451579,0.0,1401.431082,1,0,5,0,0,1,2,0,0,3,2
1,16.45,5,5,25,3447.356192,685.8543232,3261.331068,106.4239204,1014.046097,2326.886174,1,0,11,7,2,0,0,6,1,0,0
1,19.7,15,15,16,2018.799089,552.1214911,1802.855933,91.68451579,891.6137929,1035.500781,1,0,5,4,4,0,0,4,1,0,0
0,9.2,20,20,17,1722.978115,507.88485,1579.762571,104.792094,0.0,1618.186021,-1,0,2,0,0,0,2,0,0,0,2
1,14.85,4,4,26,2335.266614,337.0724128,2217.639811,64.61245246,1626.487207,644.1669548,1,0,11,4,0,0,0,4,2,0,0
1,9.716666667,11,11,9,1910.57133,369.7792917,1695.444407,88.90901388,974.8760265,846.7862898,1,0,7,0,3,0,0,0,4,0,0
0,3.733333333,13,13,1,1479.472608,363.5287617,1227.469597,83.43222771,608.7054609,787.3349199,1,0,2,0,0,0,0,0,0,1,0
0,3.583333333,7,7,14,1493.115598,418.0196757,1036.209272,91.68451579,0.0,1401.431082,1,0,4,0,0,1,0,0,0,2,1
1,11.38333333,3,4,7,2121.185203,387.8522876,1892.335232,78.33976629,1499.075982,543.7694552,1,0,7,1,0,0,0,3,1,0,0
0,4.3,5,5,10,1516.676331,420.2504189,1093.875551,83.43222771,0.0,1433.244103,1,0,8,0,0,2,0,0,0,6,0
0,7.733333333,12,12,14,2955.233354,592.9879532,2527.220061,67.03856228,1070.438453,1817.756339,1,0,9,0,0,2,2,0,0,3,2
0,8.216666667,19,19,8,2919.691922,647.6237135,1900.261989,96.61586315,796.0465784,2027.029481,1,0,1,0,0,1,0,0,0,1,0
1,16.95,12,12,13,2453.206922,631.6815111,2214.414231,112.5747823,974.8760265,1365.756113,1,0,10,0,3,0,0,0,3,0,0
0,2.55,10,10,3,1107.867087,236.907119,747.8638019,83.43222771,0.0,1024.434859,-1,0,5,0,0,0,0,0,0,0,4
1,17.13333333,4,4,23,3455.817812,659.4968206,3260.318141,67.85866643,2008.432048,1379.527098,1,0,11,7,0,0,0,7,1,0,0
1,10.56666667,3,4,3,2627.841732,692.3858328,2303.155055,104.792094,1317.245692,1205.803946,1,0,4,1,0,0,0,0,2,0,0
0,3.65,13,13,27,1341.501228,361.3285963,1062.391794,88.90901388,608.7054609,643.8867536,1,0,3,0,0,0,0,0,0,0,1
0,3.85,14,14,9,1447.270863,305.5965657,1021.428891,71.02745408,806.5635632,569.6798461,1,0,4,0,0,0,0,0,0,2,2
1,9.966666667,12,12,18,1718.933366,738.9141676,1404.845637,64.61245246,0.0,1654.320913,1,0,6,0,2,0,0,0,3,0,0
0,5.083333333,13,12,27,1939.201866,492.9921691,1886.159017,99.47767897,608.7054609,1231.018726,-1,0,7,0,0,2,2,0,0,3,3
1,7.7,12,12,29,1294.693034,335.7422874,1087.832422,71.02745408,612.44111,611.2244699,1,0,10,3,0,0,0,4,2,0,0
1,9.05,13,13,12,1637.408664,334.3269198,1407.314626,88.90901388,793.0457372,755.4539134,1,0,4,2,2,0,0,2,1,0,0
1,10.85,10,10,2,2020.758358,372.6934913,1802.855933,91.68451579,974.8760265,954.1978152,1,0,6,1,1,0,0,1,3,0,0
0,5.033333333,11,11,9,1996.959046,532.7995053,1752.626375,113.648321,0.0,1883.310725,1,0,6,0,0,0,2,0,0,2,4
1,16.31666667,4,4,9,3328.613735,726.7033497,2697.125453,107.5419067,974.8760265,2246.195802,1,0,14,8,0,0,0,6,1,0,0
1,13.33333333,5,5,25,2169.070848,454.2220773,2027.147484,88.90901388,1014.046097,1066.115737,1,0,10,6,2,0,0,6,3,0,0
1,15.98333333,4,4,9,3383.033695,624.5005195,3090.216225,110.7123898,1743.186573,1529.134732,1,0,14,10,1,0,0,10,1,0,0
0,5.55,17,17,17,1741.065774,456.2514222,1438.532401,110.7489158,0.0,1630.316858,1,0,4,0,0,1,0,0,0,1,3
1,11.85,4,4,21,2503.33141,640.5173117,1916.627528,104.57135,974.8760265,1423.884033,1,0,11,2,0,0,0,4,1,0,0
1,12.76666667,6,7,8,1444.374622,353.7026161,1248.262722,71.85325888,891.6137929,480.9075702,1,0,4,2,1,0,0,2,1,0,0
0,4.066666667,15,15,20,1615.825299,499.9933585,1204.593114,103.6766524,0.0,1512.148646,1,0,5,0,0,1,1,0,0,2,3
0,5.133333333,23,23,13,1958.738673,530.8087856,1440.492365,109.5024241,0.0,1849.236249,1,0,1,0,0,0,0,0,0,1,0
1,12.23333333,18,19,1,2403.210496,291.9838907,2263.897307,86.29883817,1626.487207,690.4244509,1,0,4,3,0,0,0,3,0,0,0
0,4.283333333,15,14,21,1409.092732,581.6382392,1029.110691,71.85325888,575.4407558,761.7987174,1,0,8,0,0,1,1,0,0,3,4
0,4.65,6,6,21,1392.678736,348.2961699,1135.091409,71.15197278,806.5635632,514.9632,1,0,8,0,0,2,0,0,0,6,1
1,16.81666667,13,14,19,3196.141539,570.1742762,2988.630545,106.4239204,1743.186573,1346.531046,-1,0,5,2,3,0,0,1,2,0,0
1,8.45,16,16,12,1685.034136,336.6825673,1460.757284,83.0918278,793.0457372,808.8965713,1,0,2,0,1,0,0,0,0,0,0
1,11.21666667,15,15,25,2235.541802,384.03593,2080.590142,83.0918278,1314.273671,838.1763038,1,0,7,3,1,0,0,3,2,0,0
1,7.15,12,12,14,1276.491388,325.2844704,1066.113659,71.15197278,709.7835036,495.5559116,1,0,4,0,2,0,0,3,1,0,0
1,11.93333333,4,4,2,2335.266614,337.0724128,2217.639811,64.61245246,1626.487207,644.1669548,1,0,12,6,0,0,0,7,1,0,0
1,8.383333333,14,14,24,1811.335349,253.2859011,1614.495252,64.61245246,1097.47562,649.2472768,1,0,1,0,0,0,0,1,0,0,0
0,2.083333333,23,23,23,331.4168471,183.2387049,120.0266415,111.6249493,0.0,219.7918978,-1,0,3,0,0,1,0,0,0,1,1
1,12.01666667,9,9,12,2871.164653,728.6985006,2642.47446,101.0491881,974.8760265,1795.239438,1,0,6,1,0,0,0,2,2,0,0
1,11.68333333,16,16,19,2823.717934,727.4421847,2591.284836,104.792094,974.8760265,1744.049814,1,0,4,1,2,0,0,1,2,0,0
1,9.4,5,5,5,1874.254121,416.4679033,1628.497747,104.57135,1317.245692,452.4370787,1,0,8,2,0,0,0,3,1,0,0
1,4.033333333,14,14,8,214.6291261,199.0673724,80.92118949,75.85001897,0.0,138.7791071,-1,0,6,1,1,0,0,2,2,0,0
1,7.283333333,7,7,16,1301.064979,420.807518,1099.074575,75.85001897,565.111891,660.103069,1,0,6,2,0,0,0,2,2,0,0
0,3.466666667,17,17,20,1294.693034,335.7422874,1087.832422,71.02745408,806.5635632,417.1020166,1,0,6,0,0,0,2,0,0,1,4
0,8.466666667,17,17,15,2473.065036,592.0837372,2229.384863,106.4239204,796.0465784,1570.594537,1,0,2,0,0,1,0,0,0,0,1
1,13.6,7,7,22,2035.787965,747.6373471,1695.444407,88.90901388,0.0,1946.878951,1,0,5,1,0,0,0,1,2,0,0
1,8.55,4,4,28,1957.777613,359.0826698,1787.516586,83.0918278,776.2808038,1098.404982,1,0,10,2,0,0,0,3,1,0,0
0,3.666666667,11,11,11,1447.270863,305.5965657,1021.428891,71.02745408,806.5635632,569.6798461,1,0,4,0,0,0,0,0,0,1,3
1,9.583333333,6,6,19,1516.048509,538.4406944,1227.469597,83.43222771,524.1999551,908.4163264,1,0,6,2,1,0,0,4,1,0,0
1,9.35,17,17,2,1502.270549,357.6343265,1306.984454,71.02745408,891.6137929,539.6293017,1,0,6,3,0,0,0,3,1,0,0
1,8.133333333,7,7,27,1811.335349,253.2859011,1614.495252,64.61245246,1097.47562,649.2472768,1,0,4,0,1,0,0,0,3,0,0
0,2.133333333,13,13,24,1151.300808,516.5475584,994.261935,88.90901388,0.0,1062.391794,-1,0,10,0,0,0,3,0,0,4,5
0,7.266666667,18,18,10,1996.878398,538.0767964,1700.154299,126.2014747,0.0,1870.676924,1,0,1,0,0,0,0,0,0,1,0
0,3.566666667,7,7,20,1535.016638,304.0361131,1165.547571,61.91353602,806.5635632,666.5395392,1,0,7,0,0,3,0,0,0,4,3
0,11.8,10,10,3,1348.97596,386.6861424,1102.612804,91.68451579,575.4407558,681.8506881,1,0,8,0,0,2,2,0,0,1,6
1,7.566666667,18,18,9,2020.758358,372.6934913,1802.855933,91.68451579,974.8760265,954.1978152,1,0,0,0,0,0,0,0,0,0,0
0,4.983333333,0,0,16,1958.738673,530.8087856,1440.492365,109.5024241,0.0,1849.236249,1,0,2,0,0,0,0,0,0,0,1
0,7.366666667,11,11,11,2816.240076,589.8464322,2438.375561,68.88588709,1019.76446,1727.589729,1,0,8,0,0,2,2,0,0,5,2
0,4.033333333,10,10,9,1667.118097,572.2466509,1119.290074,64.61245246,0.0,1602.505645,1,0,3,0,0,1,2,0,0,1,2
1,11.11666667,9,9,6,2070.172348,372.8688409,1860.522211,83.43222771,974.8760265,1011.864093,1,0,5,1,1,0,0,1,1,0,0
1,7.733333333,10,10,16,1484.235489,537.7061733,1227.469597,83.43222771,0.0,1400.803261,1,0,6,1,1,0,0,2,3,0,0
0,4.933333333,9,9,1,1549.274621,327.0862956,1233.618625,139.4792256,804.7938166,605.0015785,1,0,3,0,0,0,0,0,0,1,2
1,11.16666667,5,5,14,2503.33141,640.5173117,1916.627528,104.57135,974.8760265,1423.884033,1,0,10,1,0,0,0,4,0,0,0
0,4.283333333,17,17,8,1839.191193,425.8347732,1424.002925,88.90901388,0.0,1750.282179,1,0,2,0,0,1,0,0,0,1,0
1,7.933333333,9,10,10,1685.034136,336.6825673,1460.757284,83.0918278,793.0457372,808.8965713,1,0,3,0,0,0,0,0,1,0,0
1,8.516666667,4,4,18,1536.568683,508.8595568,1354.24344,71.15197278,746.9421803,718.4745295,1,0,10,4,0,0,0,6,2,0,0
0,15.71666667,13,13,22,2663.767931,627.384434,2459.440269,67.07140836,1019.76446,1576.932063,1,0,9,0,0,1,4,0,0,1,3
0,3.95,22,22,30,1479.483941,363.5287606,1227.469597,83.43222771,608.7054609,787.3462528,1,0,2,0,0,0,0,0,0,0,0
0,2.3,11,11,1,958.1185995,499.1042263,771.7930236,64.61245246,0.0,893.506147,1,0,6,0,0,1,1,0,0,4,2
0,8.983333333,20,20,23,3009.65542,657.7493045,2804.436,67.03856228,1628.46992,1314.146938,1,0,1,0,0,0,1,0,0,0,0
1,10.11666667,5,5,7,2064.921594,575.4307972,1785.097322,120.2160719,793.0457372,1151.659785,1,0,7,2,0,0,0,3,1,0,0
1,18.11666667,12,13,25,3343.354266,686.8756374,3278.297409,110.7123898,1014.046097,2218.59578,1,0,11,1,4,0,0,2,5,0,0
1,10.86666667,16,16,10,1375.412575,428.6379327,1099.074575,86.29883817,565.111891,724.0018461,1,0,3,1,0,0,0,1,1,0,0
0,8.75,4,4,15,345.5583807,206.9112093,145.4343509,116.8475823,0.0,228.7107984,-1,0,7,0,0,2,1,0,0,3,2
0,4.216666667,7,7,30,1675.92333,472.3523605,1432.432273,106.7332941,608.7054609,960.4845751,1,0,5,0,0,0,1,0,0,1,3
0,4.233333333,21,21,10,1496.645642,358.9441674,1246.897098,84.74577311,886.4465448,525.4533243,1,0,1,0,0,0,0,0,0,0,1
0,2.3,15,15,26,925.3435021,406.740018,654.2997829,88.90901388,0.0,836.4344883,1,0,5,0,0,1,0,0,0,3,2
0,3.883333333,20,20,24,1855.631656,629.959165,1338.187161,103.6766524,608.7054609,1143.249543,1,0,1,0,0,0,0,0,0,1,0
0,4.05,8,8,25,1749.756346,570.4111398,1526.654025,120.2160719,650.1844229,979.3558512,-1,0,5,0,0,0,0,0,0,0,3
0,7.183333333,13,13,25,2753.79182,647.3031108,2602.122818,67.07140836,1628.46992,1058.250491,-1,0,7,0,0,2,2,0,0,3,4
0,5.883333333,15,15,4,2992.23269,556.0115033,2582.963506,112.8402872,796.0465784,2083.345824,1,0,7,0,0,1,0,0,0,3,2
0,6.566666667,13,13,13,2115.419686,550.7526507,1808.062861,102.0357012,0.0,2013.383985,1,0,12,0,0,3,1,0,0,7,4
1,17.46666667,4,4,25,2921.871719,573.9074597,2816.901635,99.47767897,1014.046097,1808.347944,1,0,14,8,0,0,0,8,1,0,0
0,7.25,22,22,13,2814.373079,687.5111026,1966.66552,96.61586315,796.0465784,1921.710638,1,0,2,0,0,0,2,0,0,0,2
1,13.81666667,13,13,25,2243.820432,333.6506271,2119.778628,71.02745408,1626.487207,546.3057714,1,0,10,3,3,0,0,4,4,0,0
0,4.066666667,8,8,24,1341.512561,361.3285952,1062.391794,88.90901388,608.7054609,643.8980866,1,0,4,0,0,0,0,0,0,1,1
0,6.116666667,21,21,17,1447.395382,298.9574142,1068.687877,71.15197278,806.5635632,569.6798461,1,0,4,0,0,0,2,0,0,0,3
0,5.15,19,19,27,2000.794732,697.1107185,1864.958213,101.0491881,0.0,1899.745544,-1,0,2,0,0,0,0,0,0,0,2
1,9.166666667,17,18,15,1823.730241,323.1675436,1604.205451,78.33976629,1317.245692,428.1447825,1,0,3,0,1,0,0,1,1,0,0
0,8.116666667,6,6,14,2094.787004,654.8406734,1681.016283,104.792094,0.0,1989.99491,1,0,4,0,0,1,0,0,0,3,0
1,9.066666667,17,17,27,2328.671865,457.3116266,2192.225287,83.43222771,1014.046097,1231.193541,1,0,7,1,1,0,0,2,1,0,0
1,10.83333333,11,12,3,2101.985368,373.603362,1860.522211,83.43222771,1499.075982,519.477159,1,0,6,0,1,0,0,0,4,0,0
0,6.85,23,23,30,2065.156843,593.3356965,1717.708304,109.5024241,608.7054609,1346.948958,1,0,3,0,0,0,1,0,0,0,2
0,4.716666667,7,7,12,2094.787004,654.8406734,1681.016283,104.792094,0.0,1989.99491,1,0,0,0,0,0,0,0,0,0,0
0,9.65,0,0,10,2718.759492,550.716759,2249.252575,106.064214,796.0465784,1816.6487,1,0,1,0,0,1,0,0,0,1,0
1,14.48333333,9,9,20,2823.717934,727.4421847,2591.284836,104.792094,974.8760265,1744.049814,1,0,4,2,0,0,0,2,1,0,0
1,10.41666667,15,15,23,2880.525227,491.7948275,2798.504036,126.2014747,1014.046097,1740.277656,1,0,7,3,1,0,0,2,3,0,0
1,5.9,6,6,16,159.8640385,91.14787642,43.2246749,71.3005402,0.0,88.56349833,-1,0,7,1,0,0,0,2,1,0,0
0,3.483333333,17,17,15,1584.492789,233.8538148,1209.66318,67.27407715,886.4465448,630.7721673,1,0,4,0,0,0,0,0,0,1,1
0,7.3,0,0,15,1891.559555,577.9641854,1766.557831,126.2014747,0.0,1765.35808,1,0,2,0,0,0,1,0,0,0,2
0,3.466666667,13,13,11,1426.856632,417.6932337,982.240405,83.0918278,0.0,1343.764804,1,0,7,0,0,0,0,0,0,4,1
0,14.76666667,4,4,31,3298.684743,744.5592041,1977.370238,126.2014747,1404.752039,1767.731229,1,0,19,0,0,9,1,0,0,10,3
1,9.183333333,15,15,14,1444.374622,353.7026161,1248.262722,71.85325888,891.6137929,480.9075702,1,0,10,3,2,0,0,6,1,0,0
0,11.65,10,9,17,2654.102765,551.8990083,2179.947672,110.7123898,796.0465784,1747.343797,1,0,4,0,0,0,1,0,0,0,2
0,5.766666667,15,15,4,1833.374007,426.5665157,1477.445583,83.0918278,0.0,1750.282179,1,0,6,0,0,1,0,0,0,2,3
0,6.216666667,17,17,29,1063.314882,320.7514498,819.3775864,83.43222771,0.0,979.8826545,1,0,6,0,0,1,1,0,0,1,3
1,16.31666667,12,13,26,3705.687959,626.6409831,3579.949973,71.3005402,2047.602118,1586.785301,1,0,11,2,8,0,0,2,5,0,0
0,9.866666667,13,13,23,2833.305052,649.4222203,2627.265527,67.85866643,1628.46992,1136.976465,1,0,8,0,0,2,4,0,0,2,3
1,20.75,12,12,14,2503.33141,640.5173117,1916.627528,104.57135,974.8760265,1423.884033,1,0,7,5,1,0,0,3,1,0,0
1,9.283333333,6,6,23,1929.03062,492.2908749,1676.586904,120.2160719,0.0,1808.814548,1,0,7,1,0,0,0,2,2,0,0
1,12.8,6,6,16,3315.6884,805.4223935,3103.739008,71.3005402,1743.339525,1501.048334,1,0,7,3,2,0,0,3,1,0,0
0,3.15,12,12,6,1447.270863,305.5965657,1021.428891,71.02745408,806.5635632,569.6798461,1,0,4,0,0,0,1,0,0,0,1
1,12.61666667,8,8,26,2919.560096,608.1110556,2282.062078,107.5419067,0.0,2812.018189,1,0,5,1,5,0,0,2,2,0,0
1,17.26666667,4,4,19,2929.578758,635.1024966,2718.331414,102.0357012,974.8760265,1852.66703,1,0,10,4,2,0,0,3,2,0,0
1,17.76666667,4,4,2,3116.636296,488.5276573,2893.03451,112.8402872,1544.59135,1459.204659,1,0,11,8,0,0,0,8,1,0,0
1,7.416666667,19,20,22,1324.634471,534.616624,1062.391794,88.90901388,0.0,1235.725457,1,0,3,0,2,0,0,0,3,0,0
1,11.4,19,19,24,2216.69632,456.5777247,2080.590142,83.0918278,1014.046097,1119.558395,1,0,4,0,4,0,0,2,1,0,0
0,2.65,10,10,27,927.0167752,357.3013935,673.9318402,71.02745408,0.0,855.9893212,1,0,2,0,0,0,0,0,0,0,2
0,3.3,7,7,16,1537.715555,308.089511,1119.290074,64.61245246,806.5635632,666.5395392,1,0,7,0,0,1,2,0,0,2,3
1,9.65,5,5,4,1442.551613,348.7693107,1248.425249,82.95309436,746.9421803,612.6563384,1,0,10,3,1,0,0,5,2,0,0
0,5.916666667,9,9,21,2045.576378,411.3538993,1799.350856,112.5747823,0.0,1933.001596,1,0,5,0,0,1,2,0,0,1,3
0,3.533333333,13,13,2,1441.657954,516.3456774,1140.339756,103.6766524,0.0,1337.981302,-1,0,2,0,0,0,0,0,0,0,1
0,3.666666667,12,12,8,1571.002193,318.9161399,1122.635649,82.95309436,886.4465448,601.6025541,1,0,5,0,0,1,1,0,0,1,3
0,7.166666667,15,14,13,2203.377434,657.0036888,1786.8569,107.5419067,0.0,2095.835527,1,0,8,0,0,1,2,0,0,3,3
0,8.383333333,12,12,19,2777.372725,523.9740736,1966.66552,96.61586315,796.0465784,1884.710284,1,0,4,0,0,1,0,0,0,2,1
1,9.883333333,17,17,1,1645.139583,370.4355656,1424.002925,88.90901388,0.0,1556.230569,1,0,3,0,1,0,0,0,1,0,0
1,14.66666667,5,5,25,2538.409794,607.4530497,2302.942851,103.6766524,1014.046097,1420.687045,1,0,10,7,2,0,0,6,1,0,0
1,10.3,3,4,17,1787.445541,324.9800909,1521.748406,139.4792256,974.8760265,673.0902888,1,0,2,1,0,0,0,0,1,0,0
1,10.8,11,11,13,1362.325983,312.5933163,1147.363782,103.7889317,746.9421803,511.5948708,1,0,9,4,1,0,0,5,3,0,0
0,3.633333333,14,13,21,1378.704951,418.0502534,928.797747,88.90901388,0.0,1289.795937,1,0,5,0,0,0,0,0,0,1,3
0,6.333333333,21,21,28,1891.559555,577.9641854,1766.557831,126.2014747,0.0,1765.35808,1,0,4,0,0,0,2,0,0,0,3
0,6.3,19,19,12,2203.377434,657.0036888,1786.8569,107.5419067,0.0,2095.835527,1,0,1,0,0,0,0,0,0,1,0
0,3.383333333,15,15,22,1562.107749,498.5673319,1149.980867,104.57135,0.0,1457.536399,1,0,2,0,0,0,0,0,0,0,2
0,4.25,14,14,28,1895.935562,427.1250679,1531.41445,91.68451579,0.0,1804.251047,1,0,6,0,0,1,0,0,0,1,2
1,13.01666667,16,16,28,1648.575241,464.0903045,1387.204356,86.29883817,746.9421803,815.3342226,1,0,3,1,0,0,0,1,1,0,0
0,7.383333333,3,3,18,2092.240764,422.4119258,1619.398479,113.4852949,537.6730309,1441.082439,1,0,4,0,0,0,0,0,0,1,2
0,4.9,19,19,27,2309.806937,719.5305986,2064.072839,107.5419067,608.7054609,1593.559569,1,0,2,0,0,0,1,0,0,0,2
0,14.68333333,12,12,20,2584.751688,463.2031725,2373.385221,68.04266946,1019.76446,1496.944559,1,0,6,0,0,0,1,0,0,1,3
0,3.266666667,20,20,26,1512.067763,418.8323395,1259.282618,91.73508562,608.7054609,811.6272161,1,0,0,0,0,0,0,0,0,0,0
1,8.916666667,5,6,31,1929.03062,492.2908749,1676.586904,120.2160719,0.0,1808.814548,1,0,5,1,0,0,0,2,2,0,0
0,6.2,2,2,7,1891.559555,577.9641854,1766.557831,126.2014747,0.0,1765.35808,1,0,1,0,0,0,0,0,0,0,1
1,11.36666667,10,11,28,2279.257875,457.1362769,2134.559009,91.68451579,1014.046097,1173.527263,1,0,3,0,4,0,0,1,0,0,0
1,9.083333333,18,18,13,1797.009682,337.4164691,1572.39243,83.43222771,793.0457372,920.5317169,1,0,2,0,0,0,0,0,2,0,0
1,6.933333333,11,11,10,922.1747414,520.6812134,684.6262588,71.15197278,0.0,851.0227686,-1,0,5,1,1,0,0,1,1,0,0
0,4.9,16,16,11,1571.002193,318.9161399,1122.635649,82.95309436,886.4465448,601.6025541,1,0,2,0,0,1,0,0,0,1,0
1,11.68333333,6,6,10,2552.76638,679.1647305,2187.723372,127.7352259,793.0457372,1631.985417,1,0,2,2,0,0,0,2,0,0,0
0,4.166666667,19,19,11,1435.44932,419.3405482,1036.209272,91.68451579,0.0,1343.764804,1,0,2,0,0,2,0,0,0,2,0
1,11.95,16,16,3,1549.654054,360.7368423,1354.24344,71.15197278,891.6137929,586.8882881,1,0,4,1,0,0,0,1,2,0,0
0,3.45,11,11,10,1378.704951,418.0502534,928.797747,88.90901388,0.0,1289.795937,1,0,5,0,0,1,1,0,0,2,1
0,9.083333333,18,18,18,3187.557128,594.6373322,2802.186868,68.04266946,1019.76446,2099.749999,1,0,5,0,0,1,1,0,0,3,2
0,6.75,11,11,28,2659.145698,694.1528282,2408.995672,107.5419067,804.7938166,1746.809975,1,0,7,0,0,1,3,0,0,3,3
0,4.766666667,11,10,2,2201.954339,758.7390065,1786.8569,107.5419067,0.0,2094.412432,1,0,7,0,0,0,2,0,0,3,4
1,14.48333333,4,4,18,3127.534755,696.3170392,2475.853153,127.7352259,974.8760265,2024.923503,1,0,13,6,1,0,0,8,2,0,0
1,10.55,18,18,6,1549.654054,360.7368423,1354.24344,71.15197278,891.6137929,586.8882881,1,0,2,1,0,0,0,1,0,0,0
1,1.316666667,13,13,1,181.6469232,92.88035787,53.05379815,106.4239204,0.0,75.22300274,-1,0,5,0,0,0,0,4,1,0,0
0,3.85,20,20,28,1516.676331,420.2504189,1093.875551,83.43222771,0.0,1433.244103,1,0,1,0,0,0,0,0,0,0,1
0,6.883333333,15,15,27,2825.188995,613.2436688,2526.468514,106.064214,1404.752039,1314.372742,1,0,5,0,0,0,2,0,0,1,2
0,3.45,7,7,5,1571.002193,318.9161399,1122.635649,82.95309436,886.4465448,601.6025541,1,0,3,0,0,0,0,0,0,1,2
1,5.25,15,15,20,177.1326906,88.23168213,47.25898638,71.15197278,0.0,105.9807179,-1,0,8,0,0,0,0,2,3,0,0
0,4.233333333,16,16,29,1398.256931,362.6188899,1169.803319,91.68451579,608.7054609,697.866954,1,0,5,0,0,1,0,0,0,1,4
0,3.716666667,21,21,6,1497.997579,308.4087808,1068.687877,71.15197278,806.5635632,620.2820431,1,0,2,0,0,0,1,0,0,0,2
0,3.883333333,23,23,22,1426.856632,417.6932337,982.240405,83.0918278,0.0,1343.764804,1,0,1,0,0,0,0,0,0,1,0
0,5.616666667,23,23,13,2080.88784,628.0890824,1660.284263,111.6249493,0.0,1969.26289,1,0,1,0,0,0,0,0,0,1,0
1,10.26666667,10,10,5,2096.892907,358.6199154,1892.335232,78.33976629,1499.075982,519.477159,1,0,6,3,1,0,0,2,2,0,0
1,10.18333333,14,14,29,2416.116057,583.4782894,2119.778628,71.02745408,1314.273671,1030.814932,1,0,8,3,0,0,0,2,3,0,0
1,11.6,4,4,12,2175.625863,537.7091873,1777.355106,106.7332941,793.0457372,1275.846832,1,0,7,4,0,0,0,3,0,0,0
0,3.4,16,16,13,1562.107749,498.5673319,1149.980867,104.57135,0.0,1457.536399,1,0,4,0,0,0,0,0,0,1,2
0,2.75,15,15,17,1387.796755,457.9070648,1102.612804,91.68451579,0.0,1296.112239,1,0,4,0,0,0,0,0,0,2,2
1,11.68333333,4,4,7,2587.904346,611.4934805,2350.760918,109.5024241,974.8760265,1503.525896,1,0,10,5,1,0,0,7,2,0,0
1,9.916666667,18,19,1,1927.005799,232.2238618,1767.98334,71.85325888,1388.721914,466.4306261,1,0,4,2,0,0,0,2,0,0,0
1,15.33333333,3,3,19,3383.033695,624.5005195,3090.216225,110.7123898,1743.186573,1529.134732,1,0,4,0,0,0,0,0,1,0,0
0,2.833333333,22,21,18,1273.386108,457.9376425,995.2012782,88.90901388,0.0,1184.477094,1,0,1,0,0,0,0,0,0,0,1
1,10.58333333,4,4,10,2230.168744,605.0649398,1628.497747,104.57135,793.0457372,1332.551657,1,0,11,5,1,0,0,8,0,0,0
1,12.38333333,5,5,27,2866.435233,587.0498786,2816.901635,99.47767897,1014.046097,1752.911458,1,0,6,1,0,0,0,2,1,0,0
1,9.133333333,4,4,3,1637.408664,334.3269198,1407.314626,88.90901388,793.0457372,755.4539134,1,0,17,5,0,0,0,7,3,0,0
0,3.633333333,19,19,17,1397.550433,345.5084587,928.797747,88.90901388,575.4407558,733.2006637,1,0,3,0,0,0,0,0,0,1,1
0,5.416666667,10,10,24,1712.887122,569.0037487,1587.675827,99.47767897,0.0,1613.409443,1,0,4,0,0,0,0,0,0,1,1
0,7.283333333,22,22,6,2541.374082,635.8736021,2155.48944,111.6249493,0.0,2429.749132,1,0,2,0,0,0,1,0,0,0,1
1,11.26666667,4,4,17,1023.783564,391.0986285,751.659547,87.1816781,0.0,936.6018862,1,0,9,6,0,0,0,7,1,0,0
0,7.316666667,12,11,17,1767.148154,259.6057828,1516.634069,71.02745408,843.5639174,852.556782,1,0,6,0,0,0,2,0,0,0,3
1,11.55,8,8,6,1958.196802,372.1349391,1748.887065,83.0918278,974.8760265,900.2289478,1,0,6,0,3,0,0,1,2,0,0
1,10.93333333,4,4,23,550.2467451,281.3133454,205.0864684,87.1816781,0.0,463.065067,-1,0,9,3,0,0,0,5,1,0,0
