type,taxi_time,gate (block) hour,runway hour,rwy_day,distance,angle,shortest path,distance_gate,distance_long,distance_else,rwy_num,operation_mode,other_moving_ac,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr
1,18.933333333333337,9,9,3,2544.350634179516,541.8222932607872,2214.41423070973,112.574782287,974.8760264943768,1456.8998253981397,1,0,7,3,1,0,0,2,4,0,0
1,13.25,9,9,5,2587.9043461479655,611.4934805280351,2350.76091767168,109.502424066,974.8760264943768,1503.5258955875888,1,0,6,1,1,0,0,1,1,0,0
1,20.666666666666668,9,9,7,2423.5321689243938,642.2588321981123,1971.2397747930045,103.676652407,974.8760264943768,1344.9794900230172,1,0,7,2,3,0,0,1,2,0,0
1,20.116666666666667,9,10,8,2298.436089868316,482.4269608080989,2065.484886848455,106.733294121,974.8760264943768,1216.826769252939,1,0,7,1,7,0,0,0,3,0,0
1,14.95,9,9,10,2587.9043461479655,611.4934805280351,2350.76091767168,109.502424066,974.8760264943768,1503.5258955875888,1,0,3,1,1,0,0,0,0,0,0
1,17.466666666666665,9,10,12,2448.2782382108935,509.5696120983984,2065.484886848455,106.733294121,974.8760264943768,1366.6689175955166,1,0,7,2,2,0,0,2,4,0,0
1,11.65,9,9,14,2298.436089868316,482.4269608080989,2065.484886848455,106.733294121,974.8760264943768,1216.826769252939,1,0,5,1,3,0,0,1,3,0,0
1,18.116666666666667,9,9,15,2800.997169578284,742.2484889553725,2073.227103424382,120.216071857,1487.1711718053891,1193.6099259158946,1,0,3,1,2,0,0,0,3,0,0
1,16.0,9,10,19,2298.436089868316,482.4269608080989,2065.484886848455,106.733294121,974.8760264943768,1216.826769252939,1,0,7,1,4,0,0,1,2,0,0
1,14.516666666666667,9,9,21,2587.9043461479655,611.4934805280351,2350.76091767168,109.502424066,974.8760264943768,1503.5258955875888,1,0,6,0,2,0,0,0,3,0,0
1,20.5,9,9,22,2544.350634179516,541.8222932607872,2214.41423070973,112.574782287,974.8760264943768,1456.8998253981397,1,0,9,1,2,0,0,2,4,0,0
1,12.483333333333333,9,9,26,2702.7819716241956,576.6876980782231,2538.8421016855714,109.502424066,1014.0460966443912,1579.2334509138043,1,0,5,1,2,0,0,2,2,0,0
1,13.75,9,9,28,2474.651312791746,452.043030134265,2279.731463001046,120.216071857,1014.0460966443912,1340.389144290355,1,0,5,1,2,0,0,3,1,0,0
1,10.933333333333334,9,9,29,2467.263443700646,455.4222643885515,2253.566070862346,106.733294121,1014.0460966443912,1346.4840529352546,1,0,8,1,0,0,0,1,3,0,0
1,11.316666666666666,9,9,31,2702.7819716241956,576.6876980782231,2538.8421016855714,109.502424066,1014.0460966443912,1579.2334509138043,1,0,9,1,1,0,0,3,5,0,0
0,3.683333333333333,9,9,5,1584.4927892838928,233.8538147854381,1209.6631802477373,67.2740771544,886.4465447797426,630.7721673497502,1,0,5,0,0,0,0,0,0,2,2
0,1.8,9,9,30,648.0809749076213,170.75439040450902,447.7472515644912,67.2740771544,0.0,580.8068977532214,1,0,5,0,0,1,0,0,0,3,2
0,3.5166666666666666,9,9,1,1288.0699033626183,359.70469025531224,1062.3917936492749,88.9090138822,608.7054608738868,590.4554286065315,1,0,4,0,0,1,0,0,0,2,2
0,3.433333333333333,9,9,8,1454.2948027011105,346.7987533959615,1036.2092724184497,91.6845157884,575.4407558091866,787.1695311035237,1,0,5,0,0,1,0,0,0,1,3
0,3.6333333333333337,13,13,12,1342.115950320098,291.923187961953,962.7071595540424,71.8532588843,806.5635632358426,463.69912819995534,1,0,5,0,0,1,1,0,0,3,1
0,4.383333333333334,8,8,15,1516.676330847005,420.2504188558632,1093.8755505365496,83.4322277087,0.0,1433.244103138305,1,0,5,0,0,0,0,0,0,2,1
0,2.8333333333333335,13,13,19,1284.5374348710911,294.04359377278087,1048.6439362255326,83.0918278028,0.0,1201.445607068291,1,0,4,0,0,1,0,0,0,3,1
0,3.1166666666666667,9,9,22,1378.7049507732052,418.0502534225705,928.7977470268496,88.9090138822,0.0,1289.795936891005,1,0,7,0,0,0,0,0,0,3,4
0,3.816666666666667,9,9,29,1455.9118758165826,361.2980185436147,1169.8033190408748,91.6845157884,608.7054608738868,755.5218991542959,1,0,8,0,0,2,0,0,0,4,3
0,3.716666666666667,10,10,5,1426.856632103005,417.6932337306266,982.2404050092496,83.0918278028,0.0,1343.764804300205,1,0,2,0,0,0,1,0,0,0,2
0,4.616666666666666,9,9,8,1516.676330847005,420.2504188558632,1093.8755505365496,83.4322277087,0.0,1433.244103138305,1,0,4,0,0,1,0,0,0,2,2
0,3.7666666666666666,10,10,10,1516.676330847005,420.2504188558632,1093.8755505365496,83.4322277087,0.0,1433.244103138305,1,0,3,0,0,0,1,0,0,1,1
0,5.633333333333334,10,10,11,2353.9765992391435,455.4192663836925,1782.716038614929,116.8475823,796.0465784219341,1441.0824385172095,1,0,4,0,0,0,0,0,0,1,1
0,4.116666666666666,9,9,14,1745.6741015688735,691.6777705093823,1102.6128036347325,91.6845157884,0.0,1653.9895857804736,1,0,6,0,0,0,0,0,0,3,3
0,2.45,11,11,16,1017.7067609090496,365.339771739393,864.5443889682495,88.9090138822,0.0,928.7977470268496,-1,0,4,0,0,1,1,0,0,2,2
0,3.7,10,10,17,1537.715554847798,308.089510965271,1119.2900744194426,64.6124524558,806.5635632358426,666.5395391561553,1,0,4,0,0,1,1,0,0,2,2
0,5.616666666666666,10,10,18,2196.884715518782,662.0921454851332,1732.2059073941014,101.049188081,0.0,2095.835527437782,1,0,8,0,0,0,1,0,0,0,5
0,2.7333333333333334,9,9,20,1204.0283375431495,354.18039547593406,1061.4352131979497,78.3397662866,0.0,1125.6885712565495,-1,0,4,0,0,0,0,0,0,1,2
0,2.7,9,9,22,1535.5218134595102,347.7086240965189,1093.8755505365496,83.4322277087,575.4407558091866,876.6488299416237,1,0,9,0,0,0,0,0,0,3,4
0,2.466666666666667,10,10,24,1056.263152514451,304.35697886617356,851.1906071243243,78.3397662866,0.0,977.9233862278506,1,0,2,0,0,0,0,0,0,1,1
0,3.566666666666667,9,9,28,1479.4839414188182,363.528760615718,1227.469597158975,83.4322277087,608.7054608738868,787.3462528362315,1,0,5,0,0,0,0,0,0,3,1
0,1.9833333333333336,10,10,1,977.7548239145434,360.1136075053871,721.1908265678505,71.1519727783,0.0,906.6028511362434,1,0,4,0,0,0,0,0,0,2,2
1,9.233333333333333,9,9,1,2346.454064056954,485.2031389884439,1930.9647521654715,91.7350856234,776.2808037692365,1478.438174664317,1,0,2,0,1,0,0,0,2,0,0
1,13.45,5,6,2,2702.7819716241956,576.6876980782231,2538.8421016855714,109.502424066,1014.0460966443912,1579.2334509138043,1,0,6,0,0,0,0,0,2,0,0
1,7.8,9,9,4,1519.4576850385608,675.9871116521857,1099.0745752143396,61.9135360239,565.1118910359618,892.4322579786991,1,0,7,1,0,0,0,3,3,0,0
1,13.566666666666666,12,13,5,2020.7583575141653,372.693491328054,1802.855932826904,91.6845157884,974.8760264943768,954.1978152313886,1,0,10,2,2,0,0,3,2,0,0
1,9.566666666666666,6,7,7,2490.4951452687937,617.5039763974215,1892.335231665004,91.7350856234,974.8760264943768,1423.8840331510169,1,0,2,0,2,0,0,0,2,0,0
1,12.9,9,9,8,2490.4951452687937,617.5039763974215,1892.335231665004,91.7350856234,974.8760264943768,1423.8840331510169,1,0,6,0,5,0,0,1,3,0,0
1,7.766666666666667,9,9,11,1364.112644353061,330.3631693611852,1099.0745752143396,61.9135360239,709.7835036448448,592.4156046843161,1,0,7,2,0,0,0,5,1,0,0
1,11.833333333333334,12,13,12,2587.9043461479655,611.4934805280351,2350.76091767168,109.502424066,974.8760264943768,1503.5258955875888,1,0,7,2,3,0,0,1,2,0,0
1,12.783333333333331,12,12,13,1489.185177519394,505.7570409697076,1306.98445397138,71.0274540777,746.9421803053973,671.2155431362968,1,0,14,4,3,0,0,4,5,0,0
1,10.266666666666667,6,7,14,1624.189938947094,513.9382556951233,1387.2043563481748,61.9135360239,746.9421803053973,815.3342226177969,1,0,4,1,0,0,0,3,0,0,0
1,10.95,9,9,15,1637.2753101046906,365.8155411865867,1387.2043563481748,61.9135360239,891.6137929142803,683.7479811665103,1,0,5,0,2,0,0,0,2,0,0
1,9.666666666666666,8,9,18,2217.3324795171648,582.0516045720201,1604.2054505311687,91.7350856234,793.0457372249411,1332.5516566688234,1,0,7,1,1,0,0,2,4,0,0
1,10.566666666666666,12,13,19,1787.4455409427542,324.9800908873522,1521.7484064428927,139.479225601,974.8760264943768,673.0902888473775,1,0,11,1,4,0,0,4,3,0,0
1,12.083333333333334,12,12,20,1747.5956917625356,337.2411195026525,1514.7261516930687,91.6845157884,793.0457372249411,862.8654387491945,1,0,8,2,1,0,0,4,2,0,0
1,11.7,6,7,21,1637.2753101046906,365.8155411865867,1387.2043563481748,61.9135360239,891.6137929142803,683.7479811665103,1,0,5,4,0,0,0,4,1,0,0
1,11.083333333333334,9,9,22,2615.7117804092004,995.3620318467284,1892.335231665004,91.7350856234,0.0,2523.9766947858,1,0,9,1,1,0,0,4,4,0,0
1,14.3,6,6,23,2378.825193549734,341.8318418709216,2263.897307164634,61.9135360239,1626.487206640078,690.424450885756,1,0,5,2,1,0,0,2,2,0,0
1,8.716666666666667,12,13,26,1755.3266102320338,373.3497652442329,1531.4144499646616,91.6845157884,0.0,1663.6420944436338,1,0,13,1,3,0,0,3,6,0,0
1,9.2,12,12,27,2144.2917890088647,194.48883570611795,1970.8237514191649,86.2988381711,1388.721913764923,669.2710370728414,1,0,4,1,3,0,0,1,2,0,0
1,9.7,5,6,30,2279.491087712554,509.95799478913466,2009.8692952934716,103.676652407,776.2808037692365,1399.5336315363174,1,0,5,2,1,0,0,2,1,0,0
0,4.933333333333334,9,9,1,1549.2746207462244,327.0862956038658,1233.6186253090575,139.479225601,804.7938166378009,605.0015785074235,1,0,3,0,0,0,0,0,0,1,2
0,7.55,10,9,3,2070.5927855175314,472.506265849767,1676.586903892866,120.216071857,0.0,1950.376713660531,1,0,8,0,0,2,1,0,0,2,5
0,7.7,9,9,4,2069.6395723580154,546.0661775845584,1676.586903892866,120.216071857,0.0,1949.4235005010153,1,0,9,0,0,2,0,0,0,2,4
0,5.966666666666667,9,9,5,2069.6395723580154,546.0661775845584,1676.586903892866,120.216071857,0.0,1949.4235005010153,1,0,7,0,0,1,1,0,0,3,2
0,5.866666666666666,9,9,6,2069.6395723580154,546.0661775845584,1676.586903892866,120.216071857,0.0,1949.4235005010153,1,0,3,0,0,2,1,0,0,2,1
0,4.933333333333334,9,9,8,1557.005539215722,363.1949413454462,1250.3069235806502,139.479225601,0.0,1417.526313614722,1,0,5,0,0,0,0,0,0,2,2
0,5.15,9,9,10,1697.6144913448993,416.970244039378,1250.3069235806502,139.479225601,0.0,1558.1352657438993,1,0,3,0,0,2,0,0,0,2,1
0,4.016666666666667,10,10,11,1237.3444401450545,391.3258344108938,1080.1280141015543,120.216071857,0.0,1117.1283682880544,-1,0,4,0,0,0,0,0,0,2,1
0,7.166666666666667,9,9,12,2186.185330022015,465.12920199462553,1799.350855615441,112.574782287,0.0,2073.610547735015,1,0,7,0,0,1,0,0,0,2,3
0,6.116666666666666,9,9,14,2045.576377892838,411.3538993006937,1799.350855615441,112.574782287,0.0,1933.0015956058376,1,0,7,0,0,1,1,0,0,3,3
0,7.45,9,9,15,2186.185330022015,465.12920199462553,1799.350855615441,112.574782287,0.0,2073.610547735015,1,0,5,0,0,1,3,0,0,1,3
0,6.083333333333333,9,9,16,2045.576377892838,411.3538993006937,1799.350855615441,112.574782287,0.0,1933.0015956058376,1,1,6,0,0,1,1,0,0,1,3
0,6.283333333333333,9,9,17,2045.576377892838,411.3538993006937,1799.350855615441,112.574782287,0.0,1933.0015956058376,1,0,5,0,0,2,1,0,0,2,2
0,5.25,10,9,18,2045.576377892838,411.3538993006937,1799.350855615441,112.574782287,0.0,1933.0015956058376,1,0,7,0,0,0,1,0,0,1,4
0,8.35,10,10,20,2045.576377892838,411.3538993006937,1799.350855615441,112.574782287,0.0,1933.0015956058376,1,0,6,0,0,0,4,0,0,0,4
0,5.916666666666667,9,9,21,2045.576377892838,411.3538993006937,1799.350855615441,112.574782287,0.0,1933.0015956058376,1,0,5,0,0,1,2,0,0,1,3
0,3.533333333333333,9,9,22,871.5956432078931,189.01158722452917,500.7408283775975,112.574782287,0.0,759.020860920893,-1,0,8,0,0,1,0,0,0,4,4
0,4.0,9,9,23,806.6637020652622,276.1868142899391,657.6740787117375,112.574782287,0.0,694.0889197782622,-1,0,5,0,0,0,0,0,0,0,4
0,9.233333333333333,10,10,27,2587.9043461479664,611.4934805280351,2350.76091767168,109.502424066,1023.122601171145,1455.2793209108213,1,0,6,0,0,1,3,0,0,1,4
0,4.5,10,10,28,992.0898526723216,295.81094060824614,789.9185848594943,112.574782287,0.0,879.5150703853217,-1,0,5,0,0,0,1,0,0,2,1
0,2.4,10,9,29,819.0502636499815,179.64895650963928,605.2264039953618,87.6834748021,0.0,731.3667888478815,1,0,4,0,0,1,1,0,0,1,3
0,5.95,10,9,30,2015.2124538434664,404.2095650692504,1667.8411520831507,112.574782287,804.7938166378009,1097.8438549186658,-1,0,3,0,0,1,0,0,0,1,2
0,6.416666666666667,10,10,1,1549.2746207462244,327.0862956038658,1233.6186253090575,139.479225601,804.7938166378009,605.0015785074235,1,0,3,0,0,1,2,0,0,2,1
0,10.316666666666666,9,9,1,3109.8710292726205,589.0481476809605,2802.086443798395,110.712389807,1600.8403950597349,1398.3182444058857,1,0,6,0,0,1,0,0,0,2,2
0,9.316666666666666,10,10,2,3071.9375134771494,557.3148891133496,2658.1865088768764,106.423920412,796.0465784219341,2169.4670146432154,1,0,4,0,0,0,0,0,0,0,3
0,8.233333333333333,9,9,3,2610.0281756931195,651.2656869956961,2162.981331330663,106.423920412,645.7421365578341,1857.8621187232857,1,0,6,0,0,1,0,0,0,1,4
0,9.583333333333334,9,9,4,3114.5890076392493,559.6835280527387,2675.1528498379416,110.712389807,796.0465784219341,2207.8300394103153,1,0,5,0,0,1,0,0,0,1,3
0,12.65,9,9,5,3114.5890076392493,559.6835280527387,2675.1528498379416,110.712389807,796.0465784219341,2207.8300394103153,1,0,7,0,0,2,4,0,0,2,3
0,10.85,9,9,6,2611.451271204544,549.5303693304907,2162.981331330663,106.423920412,796.0465784219341,1708.98077237061,1,0,3,0,0,3,0,0,0,2,0
0,9.566666666666666,9,9,7,2898.2611692792725,506.205565263013,2658.1865088768764,106.423920412,796.0465784219341,1995.7906704453385,1,0,5,0,0,0,2,0,0,0,2
0,8.7,9,9,8,2973.9800555100724,505.9082253588067,2675.1528498379416,110.712389807,796.0465784219341,2067.2210872811384,1,0,5,0,0,1,2,0,0,1,3
0,8.15,9,9,9,3071.9375134771494,557.3148891133496,2658.1865088768764,106.423920412,796.0465784219341,2169.4670146432154,1,0,2,0,0,0,1,0,0,0,2
0,8.0,10,10,10,2654.102765366644,551.8990082698797,2179.9476722917307,110.712389807,796.0465784219341,1747.3437971377098,1,0,6,0,0,1,3,0,0,1,2
0,8.866666666666667,10,10,11,2973.9800555100724,505.9082253588067,2675.1528498379416,110.712389807,796.0465784219341,2067.2210872811384,1,0,5,0,0,0,2,0,0,1,1
0,7.933333333333334,10,10,12,2973.9800555100724,505.9082253588067,2675.1528498379416,110.712389807,796.0465784219341,2067.2210872811384,1,0,4,0,0,1,1,0,0,1,2
0,10.716666666666669,11,11,13,3114.5890076392493,559.6835280527387,2675.1528498379416,110.712389807,796.0465784219341,2207.8300394103153,1,0,6,0,0,2,5,0,0,3,3
0,8.866666666666667,9,9,14,3114.5890076392493,559.6835280527387,2675.1528498379416,110.712389807,796.0465784219341,2207.8300394103153,1,0,7,0,0,1,1,0,0,2,4
0,10.1,10,10,15,3114.5890076392493,559.6835280527387,2675.1528498379416,110.712389807,796.0465784219341,2207.8300394103153,1,0,5,0,0,1,1,0,0,2,2
0,9.333333333333334,10,9,16,3114.5890076392493,559.6835280527387,2675.1528498379416,110.712389807,796.0465784219341,2207.8300394103153,1,1,3,0,0,0,3,0,0,0,3
0,11.65,10,9,17,2654.102765366644,551.8990082698797,2179.9476722917307,110.712389807,796.0465784219341,1747.3437971377098,1,0,4,0,0,0,1,0,0,0,2
0,8.866666666666667,9,9,18,3114.5890076392493,559.6835280527387,2675.1528498379416,110.712389807,796.0465784219341,2207.8300394103153,1,0,7,0,0,1,1,0,0,2,3
0,14.516666666666667,10,9,19,3114.5890076392493,559.6835280527387,2675.1528498379416,110.712389807,796.0465784219341,2207.8300394103153,1,0,9,0,0,2,6,0,0,3,2
0,9.783333333333331,10,9,20,3070.514417965725,659.0502067785551,2658.1865088768764,106.423920412,645.7421365578341,2318.348360995891,1,0,9,0,0,3,1,0,0,3,4
0,11.083333333333334,10,9,21,3071.9375134771494,557.3148891133496,2658.1865088768764,106.423920412,796.0465784219341,2169.4670146432154,1,0,7,0,0,1,2,0,0,1,4
0,9.983333333333333,10,10,22,3114.5890076392493,559.6835280527387,2675.1528498379416,110.712389807,796.0465784219341,2207.8300394103153,1,0,9,0,0,2,5,0,0,3,6
0,11.933333333333334,10,10,23,3109.8710292726205,589.0481476809605,2802.086443798395,110.712389807,1600.8403950597349,1398.3182444058857,1,0,5,0,0,1,0,0,0,1,4
0,9.766666666666667,9,9,24,2717.8694410464677,612.0572802222164,2440.197270185135,106.423920412,1404.7520392958209,1206.693481338647,1,0,6,0,0,4,1,0,0,4,1
0,7.866666666666666,9,9,25,2634.7428034954696,709.2785305071993,2440.197270185135,106.423920412,608.7054608738868,1919.613422209583,1,0,5,0,0,0,0,0,0,0,3
0,13.783333333333331,10,9,26,2760.5209352085676,614.4259191616053,2457.163611146201,110.712389807,1404.7520392958209,1245.0565061057468,1,0,5,0,0,0,3,0,0,1,2
0,9.65,10,9,27,3067.2195351105206,586.6795087415715,2785.12010283733,106.423920412,1600.8403950597349,1359.9552196387858,1,0,5,0,0,0,0,0,0,0,3
0,8.016666666666667,9,9,28,3109.8710292726205,589.0481476809605,2802.086443798395,110.712389807,1600.8403950597349,1398.3182444058857,1,0,4,0,0,1,1,0,0,2,1
0,9.633333333333333,10,10,29,3109.8710292726205,589.0481476809605,2802.086443798395,110.712389807,1600.8403950597349,1398.3182444058857,1,0,6,0,0,0,0,0,0,0,2
0,8.05,9,9,30,2470.012280149943,590.5440983891608,2295.7336372673713,106.423920412,796.0465784219341,1567.5417813160088,-1,0,5,0,0,0,2,0,0,0,4
0,8.516666666666667,9,9,31,2717.8694410464677,612.0572802222164,2440.197270185135,106.423920412,1404.7520392958209,1206.693481338647,1,0,7,0,0,2,2,0,0,3,4
0,9.283333333333331,10,10,1,2638.1646176357676,610.7538944045705,2364.974267445835,112.840287221,1404.7520392958209,1120.5722911189469,1,0,4,0,0,0,2,0,0,0,1
1,11.733333333333333,9,9,1,2216.6963198276408,456.57772474977367,2080.590141663641,83.0918278028,1014.0460966443912,1119.5583953804498,1,0,5,1,1,0,0,1,2,0,0
1,10.433333333333334,9,9,8,1593.7167304457903,361.0561121156748,1404.84563736208,64.6124524558,891.6137929142803,637.4904850757102,1,0,6,0,1,0,0,0,3,0,0
1,9.883333333333333,11,11,11,1549.6540537600906,360.73684226500023,1354.24344035388,71.1519727783,891.6137929142803,586.8882880675103,1,0,8,2,1,0,0,2,2,0,0
1,9.483333333333333,9,10,15,1958.1968021193652,372.13493913585154,1748.887065417704,83.0918278028,974.8760264943768,900.2289478221885,1,0,5,0,0,0,0,0,2,0,0
1,9.516666666666667,11,11,18,1614.4018126598012,883.6150964190147,1306.98445397138,71.0274540777,0.0,1543.3743585821012,1,0,9,1,1,0,0,1,5,0,0
1,14.333333333333334,9,9,29,2169.070847924641,454.22207728212777,2027.1474836812408,88.9090138822,1014.0460966443912,1066.11573739805,1,0,9,3,2,0,0,2,3,0,0
1,8.816666666666666,11,11,1,1645.1395829342337,370.43556558438456,1424.0029245730616,88.9090138822,0.0,1556.2305690520336,1,0,3,1,2,0,0,2,1,0,0
0,8.15,10,9,1,2248.651892710205,718.6239003030198,2009.4218462485728,101.049188081,608.7054608738868,1538.8972437553184,1,0,4,0,0,1,2,0,0,1,3
0,4.433333333333334,9,9,2,1749.2134861711877,567.4322541299725,1204.5931143845496,103.676652407,0.0,1645.5368337641876,1,0,3,0,0,1,0,0,0,1,2
0,8.133333333333333,9,9,5,2663.8636763633876,664.7882086085392,2282.0620775908137,107.541906653,0.0,2556.321769710388,1,0,7,0,0,1,1,0,0,3,2
0,5.366666666666666,9,9,6,1615.825298673305,499.9933585472205,1204.5931143845496,103.676652407,0.0,1512.1486462663051,1,0,2,0,0,0,0,0,0,0,1
0,4.45,9,9,7,2209.699728443793,575.2167739128315,1699.7982919307617,103.676652407,0.0,2106.023076036793,1,0,5,0,0,1,0,0,0,2,3
0,6.916666666666667,9,9,1,2166.6408379218055,719.39179228881,1905.1558717533728,90.959777885,608.7054608738868,1466.9755991629186,1,0,1,0,0,1,0,0,0,1,0
0,2.9166666666666665,10,9,1,914.0559227868112,498.7849564287804,721.1908265678505,71.1519727783,0.0,842.9039500085112,1,0,5,0,0,1,1,0,0,1,4
0,2.25,16,16,2,1121.3067082663497,271.0638523248175,934.9555601733496,91.6845157884,0.0,1029.6221924779495,-1,0,1,0,0,0,0,0,0,0,1
0,6.516666666666667,11,11,6,1902.95071196414,738.8450172282916,1068.6878774112429,71.1519727783,575.4407558091866,1256.3579833766532,1,0,4,0,0,2,0,0,0,2,0
0,6.016666666666667,18,17,7,2020.3391685343713,359.6412219828105,1841.4854533273715,91.6845157884,522.0348638206866,1406.6197889252849,1,0,2,0,0,2,0,0,0,2,0
0,3.65,9,9,8,1445.7021147155103,345.15143897128235,982.2404050092496,83.0918278028,575.4407558091866,787.1695311035237,1,0,7,0,0,0,2,0,0,2,5
0,3.433333333333333,10,10,13,1491.4580587569978,299.2766840133395,1119.2900744194426,64.6124524558,806.5635632358426,620.2820430653553,1,0,7,0,0,0,1,0,0,0,6
0,3.933333333333333,17,17,14,1895.9355623612107,427.1250679381648,1531.4144499646616,91.6845157884,0.0,1804.2510465728108,1,0,3,0,0,0,0,0,0,2,0
0,3.816666666666667,9,9,15,1493.115598206705,418.0196757156232,1036.2092724184497,91.6845157884,0.0,1401.431082418305,1,0,5,0,0,1,1,0,0,1,3
0,3.4166666666666665,16,16,16,1537.715554847798,308.089510965271,1119.2900744194426,64.6124524558,806.5635632358426,666.5395391561553,1,0,2,0,0,1,0,0,0,1,1
0,3.1666666666666665,10,10,20,1477.348877865686,539.3416919607798,920.1751787836428,71.0274540777,0.0,1406.321423787986,-1,0,3,0,0,0,0,0,0,0,3
0,4.066666666666666,17,17,21,1958.4838213521036,316.1933005988041,1563.8930549574543,71.1519727783,843.5639174223427,1043.767931151461,1,0,4,0,0,0,0,0,0,1,2
0,3.1166666666666667,16,16,23,1341.5125613450184,361.32859518242526,1062.3917936492749,88.9090138822,608.7054608738868,643.8980865889316,1,0,5,0,0,0,1,0,0,1,3
0,2.966666666666667,10,10,27,1065.6428929530543,236.22929652595008,822.4944132069243,83.4322277087,0.0,982.2106652443543,-1,0,3,0,0,0,1,0,0,0,2
0,3.85,18,18,28,1548.9531213636978,221.7704709002252,1165.5475705102426,75.8500189717,806.5635632358426,666.5395391561553,1,0,3,0,0,0,0,0,0,0,2
0,2.433333333333333,16,16,30,977.7434909526075,360.11360857352383,721.1908265678505,71.1519727783,0.0,906.5915181743076,1,0,3,0,0,0,1,0,0,1,2
1,12.7,10,10,1,2356.9528307216287,359.86545528613453,2220.985385999129,82.9530943613,1857.610014066734,416.3897222935948,1,0,4,1,2,0,0,0,2,0,0
1,10.833333333333334,10,10,2,1442.551613031189,348.76931073276745,1248.4252491995749,82.9530943613,746.9421803053973,612.6563383644917,1,0,5,0,2,0,0,0,3,0,0
1,9.583333333333334,10,10,6,1442.551613031189,348.76931073276745,1248.4252491995749,82.9530943613,746.9421803053973,612.6563383644917,1,0,1,0,0,0,0,0,1,0,0
1,13.6,10,10,7,1442.551613031189,348.76931073276745,1248.4252491995749,82.9530943613,746.9421803053973,612.6563383644917,1,0,6,0,2,0,0,0,3,0,0
1,11.75,10,10,8,1442.551613031189,348.76931073276745,1248.4252491995749,82.9530943613,746.9421803053973,612.6563383644917,1,0,3,0,1,0,0,0,2,0,0
1,13.566666666666666,10,10,9,1442.551613031189,348.76931073276745,1248.4252491995749,82.9530943613,746.9421803053973,612.6563383644917,1,0,4,1,2,0,0,1,2,0,0
1,10.8,11,11,13,1362.3259828898942,312.5933162753312,1147.36378167858,103.788931741,746.9421803053973,511.594870843497,1,0,9,4,1,0,0,5,3,0,0
1,11.216666666666669,10,10,14,1442.551613031189,348.76931073276745,1248.4252491995749,82.9530943613,746.9421803053973,612.6563383644917,1,0,5,1,1,0,0,1,2,0,0
1,9.0,10,10,15,1362.3259828898942,312.5933162753312,1147.36378167858,103.788931741,746.9421803053973,511.594870843497,1,0,8,2,3,0,0,3,3,0,0
1,10.0,10,10,16,1258.2091569318593,310.30399078464495,1018.1533857275398,84.7457731106,565.1118910359618,608.3514927852976,1,0,5,0,3,0,0,0,4,0,0
1,10.05,10,10,21,1502.202209442289,348.62867221320204,1306.2831668613749,84.7457731106,746.9421803053973,670.5142560262917,1,0,9,0,2,0,0,0,6,0,0
1,11.716666666666669,9,9,22,916.265350394606,513.4660045581975,673.2305530753455,84.7457731106,0.0,831.519577284006,1,0,7,0,1,0,0,1,4,0,0
1,9.35,10,10,23,1467.4760289534793,361.81647701919167,1246.8970982228204,84.7457731106,843.5639174223426,539.1663384205366,1,0,4,0,2,0,0,0,4,0,0
1,10.283333333333331,10,10,27,2157.684720444659,262.22976180740363,1985.7697479154592,84.7457731106,1619.844721191579,453.09422614248024,1,0,3,0,1,0,0,0,2,0,0
1,11.033333333333331,13,13,28,1502.202209442289,348.62867221320204,1306.2831668613749,84.7457731106,746.9421803053973,670.5142560262917,1,0,10,1,3,0,0,4,1,0,0
1,11.516666666666667,9,9,29,2416.603427132729,359.7248167665691,2278.843303660929,84.7457731106,1857.610014066734,474.2476399553948,1,0,8,4,4,0,0,3,4,0,0
1,13.2,10,11,30,1892.6721621423217,275.938305068826,1675.6987445527498,84.7457731106,1328.598427056529,479.32796197519247,1,0,7,1,1,0,0,1,2,0,0
0,1.25,16,16,1,387.3676153941,291.16427182938367,240.7535834742,71.1519727783,0.0,316.2156426158,-1,0,3,0,0,1,0,0,0,2,1
1,10.883333333333333,10,10,1,2169.070847924641,454.22207728212777,2027.1474836812408,88.9090138822,1014.0460966443912,1066.11573739805,1,0,5,0,2,0,0,1,2,0,0
1,11.45,15,15,2,1599.7196626943903,699.3265583552889,1248.26272249668,71.8532588843,746.9421803053973,780.9242235046933,1,0,7,3,0,0,0,3,1,0,0
1,11.716666666666669,15,15,6,1593.7167304457903,361.0561121156748,1404.84563736208,64.6124524558,891.6137929142803,637.4904850757102,1,0,5,2,3,0,0,2,0,0,0
1,10.85,10,10,8,2020.7583575141653,372.693491328054,1802.855932826904,91.6845157884,974.8760264943768,954.1978152313886,1,0,6,2,2,0,0,2,4,0,0
1,10.916666666666666,15,15,9,1434.8214984664824,537.5308236730493,1169.8033190408746,91.6845157884,0.0,1343.1369826780824,1,0,3,1,1,0,0,1,2,0,0
1,7.616666666666666,15,15,13,1444.3746220088906,353.7026160642884,1248.26272249668,71.8532588843,891.6137929142803,480.9075702103102,1,0,9,1,1,0,0,3,2,0,0
1,9.483333333333333,15,15,16,1502.2705486769903,357.63432646117093,1306.98445397138,71.0274540777,891.6137929142803,539.6293016850102,1,0,8,2,1,0,0,3,1,0,0
