PC1,PC2,taxi_time
-1080.05386,467.6394484,4.166666667
1634.843395,320.2635654,15.31666667
-698.9445345,-181.5014184,5.05
892.3451214,-28.35610023,10.53333333
-803.9993467,-501.5421781,15.31666667
-1073.223421,-655.1612943,3.466666667
220.9883077,204.6571947,4.9
2838.472304,-569.3557569,15.96666667
-1022.886631,-384.9419116,3.983333333
1432.237953,285.2816035,12.95
2699.26798,-636.8435317,12.38333333
-447.5812613,-383.3110127,11.93333333
-2802.245737,-434.9433958,0.766666667
-937.4565542,591.41958,4.716666667
-956.5948342,-498.5823542,17.8
-258.1350866,894.9720834,3.933333333
-137.2201993,178.3088399,4.783333333
-1005.93466,-321.1925757,8.083333333
2491.339204,-626.3295595,17.83333333
-2163.018983,-106.1222257,1.783333333
-38.74635632,1024.527804,4.716666667
-1046.475316,-417.9633015,8.466666667
-799.5775671,643.0982862,4.266666667
-695.556268,-587.455736,3.6
86.33368773,-385.6806259,10.28333333
438.1320352,1213.583352,6.966666667
-1073.238502,-655.1535396,4.116666667
2505.759338,-148.3699491,18.63333333
477.5601529,378.7461817,5.516666667
-1243.190458,-440.0162873,8.283333333
1344.271426,-556.5046564,14.55
1561.1448,645.2385775,7.766666667
1787.057067,527.2487674,14.08333333
-766.0394147,-500.9251315,3.666666667
509.9482786,-172.5282654,12.45
1506.205694,336.6300849,12.6
233.7622533,-1051.411372,10.08333333
2170.601677,-551.3962265,12.56666667
-1498.118781,295.3413162,9.483333333
-1029.393274,546.992584,3.45
-320.5920952,-600.6668957,12.5
1970.890342,548.7281908,6.65
-1078.66066,581.6383196,6.1
86.34103385,-385.6916399,13.21666667
-989.7290013,-651.4720165,5.933333333
-2789.730496,-471.4145364,-4.65
-1078.451646,504.8677667,3.033333333
1069.335816,341.5340495,10.6
2610.30159,-671.6027895,13.56666667
-376.7558648,855.1660824,4.3
-1714.639566,173.3757283,1.95
-1073.221188,-655.1605773,3.183333333
-2.260329532,-427.2372926,10.35
-2785.112063,-450.3028737,4.133333333
-1005.917423,-321.2129497,11.5
1518.274398,337.4185637,16.6
-552.0950422,-575.2984239,11.58333333
-1276.020133,-528.1926453,3.133333333
883.2820639,1472.184841,6.483333333
2615.908824,-595.3157063,19.65
1972.128782,-26.64050807,14.4
160.3154867,1147.166774,5.616666667
-1029.404027,547.0108694,3.933333333
558.3943387,-135.6515102,13.83333333
749.9790922,207.5704455,9.066666667
748.459666,-52.50774734,11.2
-588.4888859,797.1267514,4.633333333
-432.1871673,-95.13992477,4.05
-1263.148664,368.3249334,3.466666667
86.32014979,-385.6690913,11.9
-2015.568589,-19.11064898,2.516666667
-1681.673482,143.4482613,2.8
599.4232057,1324.485129,7.666666667
1692.541568,-500.5069061,6.95
-1714.630178,173.359419,1.75
278.5249703,256.0561832,5.95
1563.823318,282.0234954,12.38333333
-2.27585679,-427.2215064,9.4
2344.617104,-728.0995537,14.3
1600.856276,-61.34807084,10.45
-588.4902612,797.1356531,4.433333333
179.5472649,-67.55561993,10.15
-1275.988958,-528.2262194,15.4
3.469234062,1046.614198,4.65
-205.7101672,939.9518487,5.166666667
-939.0604955,-572.1313388,3.383333333
-1078.455591,504.875822,2.65
-1531.83316,231.5526729,2.883333333
-2098.537858,-52.72438011,1.75
2038.918983,581.4829376,13.1
-526.4084508,-423.6264156,7.666666667
482.3103036,309.081251,5.283333333
-2635.979762,-307.1888421,7.333333333
-1603.400471,211.3787079,4.083333333
715.275244,1347.089213,6.9
-496.1638512,770.4229889,4.366666667
-2783.188456,-463.1372018,1.466666667
403.8175152,-732.7071628,14.8
2518.059213,-627.2503187,20.28333333
76.70471419,1118.165623,10.38333333
-641.3298432,-476.0293993,3.933333333
198.3673129,1145.596518,4.233333333
-71.49996032,-192.4576413,9.25
-1482.332199,219.246876,2.45
1216.279528,-409.5468305,8.833333333
-843.7540408,-578.3818748,6.183333333
-2793.246364,-471.8138934,3.916666667
-27.44473032,1049.43375,5.216666667
-789.3301215,-694.1479846,9.083333333
-329.3119507,828.3128655,6.866666667
653.2198341,46.99226759,10.8
2410.968386,-695.3677197,15.51666667
-358.9763172,-341.7782342,8.816666667
-81.11363749,-467.51916,10.21666667
-937.4411708,591.3988879,3.566666667
617.321305,12.5073524,12.33333333
1510.323442,326.3918348,16.08333333
-1073.243441,-655.1436905,3.116666667
-877.2124171,614.4775644,4.05
123.5367438,-70.00025646,11.08333333
-357.494738,40.95159931,8.483333333
451.9304457,-278.1295544,12.38333333
1825.505757,-368.2056785,10.78333333
-789.2986794,-694.1753185,14.73333333
-191.1580186,-1014.539046,8.216666667
-38.71544931,1024.489402,4.466666667
466.6365974,1207.887357,4.983333333
-791.5939442,-277.094633,3.716666667
2838.441564,-569.3103804,21.01666667
33.40165412,1065.064585,6.7
64.34565764,1042.019681,5.55
762.4986382,-1016.414327,11.93333333
1855.997986,608.7240995,10.86666667
-1723.434573,134.4441382,2.916666667
-2786.984325,-469.4988469,1.716666667
-1152.912201,-395.1751772,7.916666667
73.18335992,987.8337896,6.4
653.1612262,-168.5087602,10.98333333
236.9007652,-921.5676974,8.1
-358.9830589,-341.7658329,8.883333333
86.34893221,-385.6996886,12.91666667
-67.09532499,919.1690443,4.8
-937.4636796,591.4256164,4.05
-1080.063263,467.6526817,3.15
1640.397622,320.6505681,13.43333333
159.6601895,91.36187694,10.86666667
1186.091959,-451.9295862,6.616666667
451.4784576,1347.451078,7.15
1279.440646,-355.1241434,7.033333333
89.9549792,-995.6036439,7.816666667
1278.545497,234.0980507,8.016666667
-797.9236094,636.4737223,3.883333333
-66.15675916,984.9882441,8.083333333
1341.268458,256.0607959,17.06666667
-1950.568364,29.26062092,2.05
140.73372,1248.47427,7.466666667
103.3836616,1006.037779,5.416666667
-899.5288188,-343.9461422,8.633333333
-804.0178498,-501.5258985,9.283333333
-799.5759225,643.0956809,3.716666667
-376.7603983,855.1780498,7.133333333
1276.839233,170.6077016,14.48333333
-202.406518,928.5223677,4.85
653.1855207,-168.5355488,12.01666667
1899.725651,513.9857071,10.18333333
1603.685686,-523.4956645,7.583333333
-1152.91463,-395.1805894,8.633333333
-983.9013226,515.0365203,4.383333333
2615.882059,-595.2825793,14.4
2072.4829,-583.7260896,13.48333333
762.4948008,-1016.408568,12.93333333
-2647.334293,-356.9528848,1.033333333
-1650.299937,170.5942225,2.4
-1029.411821,547.0159541,3.583333333
-511.3089529,-542.4730431,18.35
2517.784912,-627.6334505,13.88333333
-1073.224746,-655.1629877,3.633333333
1640.395592,320.6642133,12.68333333
-1696.750301,148.1401526,2.083333333
-793.1143,-498.9943969,5.316666667
-1202.242016,369.150724,2.666666667
-552.1019611,-575.2839102,8.45
451.9084459,-278.0949776,11.16666667
350.7025339,296.5836413,4.95
-588.4846601,797.1214306,4
1117.312906,86.09308935,7.083333333
-402.9178142,891.8476589,10.85
-997.3844976,-531.4011927,9.85
-2.271473475,-427.2329384,11.38333333
2547.90703,-628.0875377,12.36666667
-1046.491318,-417.9496196,7.016666667
-943.7897329,-344.5872039,3.733333333
1536.192149,476.9742764,12.61666667
1672.003857,547.6106391,14.73333333
1280.417416,240.4435905,13.55
-1534.639599,238.0376587,2.616666667
-476.8189036,-398.0290669,3.233333333
169.9331704,-342.6108993,12.11666667
-1071.231811,-569.2408938,9.316666667
-971.1831543,568.1378039,10.3
681.5109675,-1047.573738,10.45
-875.6085018,560.5948236,3.3
-1108.476523,506.6135856,3.65
-937.4556064,591.4222667,3.416666667
855.5846908,1415.721611,7.55
-1073.215735,-655.1721211,3.283333333
-804.0093268,-501.5325433,9.65
-1071.203213,-569.2696788,9.316666667
-1022.854082,-384.9736903,4.5
-1071.23325,-569.2345311,8.983333333
1035.620842,311.0866562,11.88333333
2126.57472,-466.9859306,17.23333333
-182.957513,896.5743535,4.483333333
668.6659229,-171.5462492,7.866666667
-1078.477543,504.8942141,2.816666667
-850.2023251,563.7056307,3.216666667
64.36180339,1042.006003,5.533333333
373.0838363,-318.4290361,12.21666667
-81.10731406,-467.5287095,12.58333333
-1546.74343,245.5000747,2.9
-81.10314474,-467.5353922,12.78333333
-899.5268317,-343.9479023,6.55
-2685.54148,-343.3351778,2.3
-695.5516181,-587.4690012,4.266666667
13.70360152,962.6400851,5.6
-1029.676418,472.9867223,10.58333333
-1403.115191,275.1296241,3.183333333
889.7392883,304.4896268,11.71666667
-171.3591493,-987.9770964,12.21666667
898.9956195,358.928661,6.65
86.31698408,-385.6686244,9.233333333
-984.6060884,515.200497,11.83333333
289.831562,280.9786239,6.916666667
1630.74417,707.4635256,10.71666667
-2004.540951,-29.46783804,8.366666667
-625.9211622,-613.1510966,9.1
-904.2368934,-345.1793641,3.333333333
1595.821275,-534.3725865,8.65
-1022.853835,-384.9868333,3.433333333
-254.0520326,946.464368,16.35
-81.10227777,-467.5339236,8.566666667
-358.9788884,-341.7696034,9.666666667
985.2528749,20.76299548,10.56666667
-1073.24055,-655.1524682,3.716666667
-797.8991824,636.4520044,3.516666667
1614.480352,-609.9106813,8.333333333
-1029.421182,547.024865,5.733333333
-1312.635965,-436.1540006,3.3
1167.986995,165.4486393,9.1
-530.8944949,-328.0293786,10.26666667
-634.467495,-402.9397679,9.083333333
-1498.103882,295.3209134,6.433333333
86.35211539,-385.7080473,13.61666667
-860.4007049,-634.5167397,4.533333333
-1118.119979,-744.3523254,3.116666667
-47.15496372,967.2206762,4.966666667
2072.474194,-583.7124351,12.48333333
-793.1132463,-499.0003411,5.166666667
2684.011444,-560.2949583,13.85
-862.9085386,-533.3857006,3.333333333
1564.511605,501.2896174,11.53333333
373.0859791,-318.4276626,14.33333333
86.33223587,-385.6770848,10.76666667
2341.954448,-87.04584443,14.71666667
2405.737058,-413.5076493,16.95
2010.272517,582.6533481,6.766666667
-695.5577783,-587.4583838,2.866666667
-335.822056,864.5842104,4.966666667
-89.38516849,945.1514328,6.883333333
-290.2250166,27.89929654,10.2
2286.366927,668.4705248,12.35
-1202.261134,369.1585937,7.116666667
-634.4594948,-402.9421079,10.01666667
1188.544624,475.1822125,12.71666667
1108.693765,-382.5199301,10.85
654.8817894,-607.8312759,10.51666667
1485.662079,268.9717842,12.68333333
534.5253201,-1121.556063,8.866666667
1051.565543,53.54280183,5.816666667
-960.4898503,-653.5081227,3.65
403.8247272,-732.7319499,12.56666667
-1702.866832,146.7726033,2.466666667
233.7590142,-1051.403591,11.18333333
1307.578549,478.4271339,7.933333333
677.9878134,184.2052165,6.6
86.31530558,-385.6676667,9.15
803.9574747,-247.7913444,4.3
1375.264549,267.9686849,7.983333333
1090.5741,87.03707519,7.05
540.5017472,-236.555714,10.58333333
1216.266591,-409.5343516,8.733333333
1419.472945,-635.5128957,10.56666667
2684.042498,-560.333076,14.1
-836.0040261,-536.3017928,3.166666667
1485.214381,-602.9816897,9.75
249.2777919,-1054.460559,12.86666667
273.9660707,-1031.904125,10.58333333
-835.9905453,-536.3154476,3.35
-59.93031549,958.5795103,6.683333333
-816.7036805,-580.2809337,4.266666667
-1073.245087,-655.1403645,2.3
-1202.230791,369.1441751,3.483333333
2684.031294,-560.3154457,16.8
681.5203094,-1047.584024,8.4
732.4933185,-146.556781,12.46666667
403.8180983,-732.7199381,12.05
-937.4478078,591.4092713,3.816666667
64.35232033,1042.003485,5.783333333
751.4578046,-1012.177982,14.3
-1073.216416,-655.1758232,3.15
1027.839348,32.63369347,7.533333333
571.5430194,1281.327371,9.8
617.3147795,12.5165841,8.866666667
-1159.133846,427.2523004,4.3
465.0097324,1195.280204,5.25
-258.1179367,894.9600652,4.866666667
-552.1008996,-575.2917623,8.233333333
-59.89148228,958.5419308,5.283333333
-1702.876872,146.7819205,3.2
1563.805218,282.0430802,11.48333333
-989.7270986,-651.4789396,2.9
-939.0784031,-572.1085147,3.516666667
-791.5991405,-277.1099009,3.55
58.22360081,1012.794438,19.45
-1703.312891,138.3886042,3.733333333
803.6413377,1423.411878,6.5
-638.0371337,754.6404545,3.75
-1022.876031,-384.9645033,3.183333333
-1533.59746,245.7445798,2.85
924.5286981,1485.977519,7.516666667
-789.3338451,-694.1409459,8.733333333
1291.38422,189.5672763,16.83333333
-132.3279684,975.9596079,8.116666667
751.4355337,-1012.142917,11.36666667
-973.3413623,-381.8116964,8.416666667
-766.0384374,-500.9213552,6.35
-430.4113992,778.8881803,8.933333333
-1022.879339,-384.9600776,3.916666667
-519.8402155,-332.2779958,10.41666667
-66.17995642,985.0038837,5.75
-1073.22777,-655.1583659,4
803.4211643,177.0269365,6.683333333
-38.73910837,1024.518886,4.45
-625.9406184,-613.1244141,8.433333333
169.9578093,-342.6433518,9.9
829.709652,1341.257597,14.48333333
1005.260608,344.6481851,13.01666667
-1603.412577,211.3720809,3.733333333
-2510.106092,-266.9733658,1.45
-799.5531793,643.0748808,4.35
-447.564299,-383.3297191,8.933333333
1421.634888,303.6631986,22.11666667
-2409.482769,-230.1920505,1.783333333
-39.07388951,986.5505554,10.25
-552.0995497,-575.2904469,8.483333333
-1078.475151,504.8902355,3.416666667
-799.5601696,643.0853246,3.216666667
-713.7769953,-457.6364294,14.26666667
289.8294751,280.9699241,6.6
812.3364152,203.0791398,13.51666667
-1680.609558,164.9269795,3.233333333
-699.051867,-452.440164,13.91666667
172.36091,1105.003333,7.45
1594.763975,258.9853666,18.93333333
-1813.726981,89.59707546,2.533333333
-1080.044316,467.6345065,3.433333333
-1345.980899,16.34343995,9.85
2517.798175,-627.6346166,18.23333333
-2131.792085,-81.15489449,2.283333333
-2182.209999,-154.3508286,2.3
-436.4712695,-255.5036137,12.16666667
1117.306869,86.10932566,7.05
477.7162068,1294.972978,6.533333333
1624.398583,-535.469642,14.51666667
1480.189703,185.1498195,13.76666667
-306.55666,-296.7929823,9.333333333
444.2558087,-1166.389084,22.38333333
1759.711934,-367.3287197,13.76666667
1906.119236,464.8882511,7
-1073.217344,-655.1663424,3.116666667
1684.556801,399.444004,7.383333333
441.0998054,298.7718857,7.35
-797.9203493,636.4761798,3.8
-1108.503913,506.6422326,4.3
966.1615886,69.20100056,11.1
967.0046376,338.1795814,17.7
198.3561231,1145.612318,7.066666667
-1078.458922,504.8769376,4.066666667
1285.179432,182.1420672,15.05
198.350865,1145.620806,6.616666667
-164.3931523,908.89661,5.8
-1073.222742,-655.1630392,5.9
-357.4912515,40.94706074,6.466666667
1278.54343,234.0966919,6.433333333
-939.083718,-572.1052496,3.4
-496.1647579,770.4253824,4.616666667
482.6404644,-692.400217,9.433333333
5.768770051,975.1267599,5.966666667
1894.567617,573.5670581,12.58333333
-26.93307126,100.8554416,5.366666667
1432.242211,285.2697688,21.11666667
-136.7415003,-680.4538447,8.166666667
-793.1110266,-499.0030099,3.383333333
-38.73462366,1024.508786,5.616666667
1150.175997,384.9556133,9.55
198.3660852,1145.599961,6.266666667
-411.1451301,-10.05379814,4.15
2491.345394,-626.3418078,17.25
-1765.361031,208.0282639,18.25
1102.210255,132.9178389,9.783333333
-593.1734547,-49.22371159,4.433333333
1375.286356,267.9393417,6.483333333
2034.620317,-506.5554019,22.41666667
2344.638491,-728.1305674,18.88333333
-2.262491196,-427.2319203,13.96666667
-2375.411842,-212.5865906,0.666666667
722.7766679,1299.148133,6.1
-1650.317443,170.6248566,3.016666667
-484.4570271,695.1559045,3.683333333
-385.601878,87.97836559,7.416666667
2505.753051,-148.378093,20.81666667
1671.988637,547.6318665,12.73333333
373.0843593,-318.4212676,8.366666667
1432.208774,285.3028515,17.06666667
83.63277501,1138.14842,4.766666667
-261.3197983,818.8950394,5.266666667
-594.0842469,788.987717,4.483333333
1502.944557,266.4363982,13.01666667
977.2348328,595.7741986,7.016666667
109.6453622,1067.820753,5.066666667
-913.5666963,-612.7457349,3.35
2462.023928,-408.4198164,14.33333333
482.6743752,-692.4387214,11.06666667
-975.94803,-807.6445793,10.08333333
-136.7341047,-680.4484392,8.5
653.1548916,-168.4879857,11.96666667
-797.8975232,636.448381,12.78333333
-455.3752402,-489.7527662,11.88333333
805.8104109,-1320.547616,11.51666667
-1029.399214,546.9984925,3.2
-454.9645309,-830.4658187,8.383333333
1866.892618,646.6078213,13.3
-526.4191913,-423.6136861,9.916666667
-582.8727597,-388.9102275,10.58333333
1863.408806,-315.3681941,16.2
-937.4489069,591.4117411,3.15
233.7768689,-1051.429174,14.21666667
625.8624265,1241.100304,8.066666667
1989.548218,-189.8895744,10.53333333
-765.9006452,-556.7531339,7.383333333
2344.637095,-728.1268426,11.91666667
249.2605171,-1054.440927,16.03333333
-1533.597839,245.7463689,2.9
-2758.712346,-413.260143,6.233333333
5.249038165,277.6690106,7.2
1563.821091,282.0252576,12.81666667
386.894284,1187.282034,10.43333333
693.3400444,-148.9619361,10.8
-1110.119132,-372.308594,3.183333333
-1603.400146,211.3914788,2.133333333
-862.9208537,-533.3790383,3.766666667
-59.35338621,1162.53954,7.616666667
2308.677595,-359.2329519,15.91666667
-1813.711856,89.59601521,3.166666667
-519.828529,902.5687081,12.8
-1049.31677,487.3136615,3.116666667
317.9121579,-890.4417682,10.78333333
528.0446792,439.3912611,4.483333333
-206.1491893,142.6504164,3.866666667
278.4994493,256.0926547,6.05
482.6663826,-692.4300846,9.883333333
1776.625241,339.72981,14
460.2496261,157.5962738,9.233333333
2615.921553,-595.3179471,15.8
904.8314446,31.62151595,11.58333333
-956.6198266,-498.5612785,9.55
-458.6169215,-48.53622487,3.266666667
1125.891013,90.68546612,12.48333333
-2.253836679,-427.244175,16.63333333
2567.168434,-702.1409208,13.16666667
728.6246823,263.5844241,6.95
278.5005844,256.0813397,5.816666667
-25.34051124,-299.807221,4.2
-992.8346394,-386.7265757,3.333333333
-1029.395768,546.9989508,3.183333333
-909.0765279,-203.2193061,19.18333333
1099.233597,616.5687033,7.783333333
-2805.795707,-446.873651,5.6
-1159.144019,427.2625432,3.483333333
1294.449354,-172.6255172,9.316666667
831.2061871,19.19803863,14.93333333
255.3602412,268.0695241,19.65
-653.2715325,-427.374467,3.716666667
1510.314634,326.4094139,20.93333333
-1473.508178,252.9315252,3.066666667
-1108.46876,506.6006017,4.616666667
2567.168205,-702.1432186,13
-1080.061269,467.6446518,3.566666667
-805.4906475,-128.3200817,7.8
1630.733991,707.4746708,6.9
1630.759366,707.4458288,11.65
-625.9211499,-613.1470628,8.583333333
1574.236658,797.8798632,16.43333333
1640.377059,320.6855241,11.86666667
-625.9331538,-613.1348058,8.4
-1108.47858,506.6192871,2.85
-737.8409046,672.8271876,6.083333333
1167.977475,165.4517236,7.8
762.4915354,-1016.405553,14.15
168.7666855,1122.802854,13.83333333
-799.5564203,643.0835825,3.85
2268.352631,152.2738984,17.55
-497.673523,-486.6191785,7.35
1604.573826,-600.788363,9.2
-17.21692316,985.6712216,4.983333333
441.0709678,298.7855143,6.55
-987.0691748,-310.256026,9.216666667
249.2698995,-1054.461926,13.05
373.0589464,-318.399222,10.6
1743.071894,-530.9997425,8.466666667
2567.173291,-702.1449666,14.01666667
930.0778381,1494.170977,6.65
2034.629292,-506.5610793,16.81666667
-1040.515329,467.0635511,8.333333333
-471.716329,159.3691628,6.516666667
320.7234084,278.1781519,6.133333333
451.9309865,-278.1319362,13.03333333
1552.30889,651.7048377,6.9
-258.9666998,63.55977838,4.016666667
432.0512188,343.9046147,5.683333333
2204.986452,-411.2047128,16.71666667
2491.313466,-626.3014468,15.78333333
1866.881773,646.621584,15.23333333
-789.3219519,-694.1578376,12.5
1477.691447,257.9397488,13.08333333
683.8932757,-582.8048609,9.883333333
1307.15134,232.9757941,8.333333333
-67.10333894,919.171321,4.533333333
-1343.982757,339.5617474,2.483333333
-526.4168683,-423.6201439,8.45
-862.9257006,-533.3740753,4.916666667
1024.555129,54.69208756,6.95
2615.916478,-595.3123112,18.76666667
-1276.013006,-528.2030391,3.733333333
2634.118704,-586.2300318,20.91666667
571.5361837,1281.348053,11.43333333
1321.521208,189.3701505,13.15
-622.787107,-434.368736,7.883333333
-1604.450517,203.6606689,2.366666667
287.8350061,-321.0580289,14.03333333
681.4948618,-1047.558503,13.76666667
1047.7026,621.2871547,7.866666667
275.050592,-367.9248284,8.866666667
1299.901185,420.5131559,8.6
-862.9058336,-533.3927656,3.2
-552.0956478,-575.2998266,10.48333333
-432.1804347,-95.14841394,4.233333333
1419.493801,-635.5687573,6.416666667
20.16104787,1014.362929,5.333333333
257.355123,190.1154587,6.966666667
681.4840434,-1047.543799,8.4
-1079.763987,-359.0384956,8.233333333
952.0540603,331.5165033,6.483333333
-2234.751019,-87.00888881,0.95
2615.91259,-595.3188202,15.75
2334.052421,307.8247634,15.6
1507.716954,208.1230448,13.13333333
1542.359397,354.1593892,16.8
86.33541508,-385.6828005,10.48333333
-1545.079443,231.2819319,10.63333333
-1063.460017,474.9108401,8.466666667
-447.5757331,-383.3209804,9.616666667
930.2531289,34.71293968,12.7
38.06650405,-566.4499412,9.166666667
-2.268546395,-427.2267838,13.25
518.3432414,104.244283,11.5
-2417.447388,-171.3873987,2.716666667
1285.161887,182.1644282,14.91666667
2089.440142,672.577394,12.18333333
-511.3057219,-542.476513,13.25
-562.4579105,986.7732651,8.05
163.0834919,-959.4441058,9.633333333
-2227.430722,-157.256232,1.95
-1108.480785,506.6090814,3.033333333
1341.255496,256.075087,14.31666667
735.2047365,1395.157065,7.7
2906.572328,-534.3459145,15.93333333
-390.9008146,778.339516,7.2
-992.8222369,-386.7400868,4.866666667
322.5101136,-490.7836071,13.1
2059.178398,382.7410632,12.03333333
2283.206725,-1380.09131,15.66666667
-1766.141279,131.7238354,5.816666667
-1214.792801,336.7994525,2.416666667
-1243.581011,-461.190874,3.433333333
963.6344589,60.35741559,14.95
1556.416299,-568.2369679,8.983333333
-1131.124617,378.241291,3.75
-2190.089977,-104.1992147,12.06666667
373.0643473,-318.3921608,10.4
699.3835526,-585.8152348,8.983333333
1497.963175,590.8546417,11.56666667
-713.9304829,-248.5251894,4.833333333
3.465386258,1046.624927,6.366666667
257.3529113,190.0986394,6.266666667
2089.453977,672.5588721,13.2
-939.0722362,-572.1195942,2.966666667
-526.4005265,-423.6316078,8.883333333
534.5352011,-1121.566215,14.36666667
-980.3981054,-252.5504182,3.516666667
-1361.642281,363.4065165,7.233333333
-1152.912281,-395.1783941,8.283333333
1635.145036,-422.9247769,15.78333333
1086.92873,120.5569644,12.21666667
1307.139848,232.9867753,6.65
1419.531331,535.0905926,7.383333333
1194.573423,81.5789426,9.133333333
1419.543196,535.0890687,12.26666667
1517.494216,-378.9171858,14.41666667
-89.39934893,945.1610687,6.033333333
2610.688619,-313.457779,20.81666667
1640.372953,320.6765357,11.95
-992.8351133,-386.7051563,3.233333333
2126.56587,-466.9706243,19.95
-2.249462778,-427.2451495,10.05
451.9220206,-278.1211277,9.766666667
911.5641602,333.9181432,6.2
1188.500573,120.8313477,7.133333333
1065.021328,370.2989224,13.71666667
-699.0641705,-649.295037,9.483333333
441.0583954,298.7815623,6.283333333
-2180.32528,-87.41332052,2.716666667
-1546.75432,245.5417821,2.65
1324.661099,188.5510282,7.8
2204.987509,-411.2082556,19.1
-967.6610946,-494.3299798,7.65
-2775.555502,-441.1009823,20.15
-862.9187195,-533.3790321,7.016666667
558.4127908,-135.6744502,10.8
-789.3329282,-694.1399161,11.18333333
-1073.223331,-655.1626886,2.983333333
-843.7566053,-578.3689867,3.55
-994.4423864,-290.8349091,8.283333333
-2.268182771,-427.2304887,13.55
-820.6291629,-302.1183636,3.083333333
-1088.533033,418.2737694,3.716666667
-463.7703432,-247.1189673,11.15
571.2666952,-650.8841671,12.31666667
1003.975487,-559.6636323,10.28333333
-2306.795411,-179.3790422,1.75
-1061.479882,502.3760183,7.433333333
-2298.57274,-205.5454312,0.583333333
373.0725183,-318.4118122,15.88333333
254.5595056,1165.564304,10.78333333
-2498.839721,-300.9998289,0.366666667
-1821.970255,72.93613379,8.833333333
1630.740256,707.4739728,18.38333333
1528.690256,-1106.165163,11.51666667
-862.923894,-533.3725656,4.783333333
-797.921196,636.4747882,4
-1604.442041,203.6534597,6.233333333
-560.6487802,-365.0831966,10.51666667
854.5413039,286.5435455,10.68333333
-877.2034035,614.4715223,3.633333333
-1883.599391,58.04491258,7.516666667
1708.935666,944.3515815,7.733333333
-877.2307602,614.500258,3.25
-765.6610404,598.4640281,5.5
-511.310916,-542.4723747,14.51666667
-591.0160325,899.946967,3.983333333
-700.1187561,-478.75508,3.883333333
-791.5826732,-277.1266505,3.516666667
617.3047033,12.52821549,14.4
-909.8329948,-574.1545942,3.65
-81.10603083,-467.5307032,8.416666667
-1276.026782,-528.1750932,2.55
-559.388334,756.4699196,3.633333333
-695.4034269,-575.0908048,4.5
-211.5283804,-1007.514803,11.18333333
1899.711257,513.996983,8.883333333
-896.0143204,556.7508051,8.733333333
410.0481011,1333.072781,6.616666667
-843.7577692,-578.3659509,3.316666667
1838.116284,432.1123839,7.483333333
-2.239928137,-427.2618693,17.25
-2.269493233,-427.2234099,9.7
-256.7961909,63.28164782,3.75
-625.9373318,-613.1321056,12.23333333
1644.856481,798.5565539,14.46666667
-1897.517542,103.653757,1.866666667
-59.89114946,958.5381704,7.766666667
-943.788309,-344.5699039,3.316666667
-254.0503735,946.4658067,5.3
1050.555034,1555.834326,14.11666667
-164.388748,908.8930424,6.033333333
-1533.596656,245.7455816,3.916666667
-843.7576467,-578.3672563,3.216666667
966.1418856,69.20951853,8.25
892.7827648,25.64258606,8.766666667
2308.691983,-359.2449006,18.26666667
35.5445214,951.9337754,8.133333333
-851.8243586,-300.1886201,4.5
-960.3789374,483.2948418,5.133333333
1412.290864,294.3029088,14
86.32067046,-385.6745217,14.96666667
-1207.963384,385.2256171,6.566666667
-1078.475326,504.8822793,3.016666667
-759.5522743,-596.538858,4.1
-411.1658049,-10.05139786,4.916666667
-171.6980508,48.58309805,5.75
794.3232516,-77.88500334,7.75
540.5010065,-236.5548913,10.35
-834.4178167,594.6242196,6.783333333
728.6327696,263.5792706,9.383333333
1556.424138,-568.2580121,6.533333333
-699.0430308,-649.313634,11.28333333
249.2753957,-1054.454385,11.03333333
-1553.387694,224.7854284,22.7
-1528.894638,250.5602119,9.333333333
-860.3898888,-634.5276649,4.416666667
1002.704651,410.8909225,9.65
1502.9548,266.4235487,11.48333333
-89.4005267,945.1597942,5.183333333
-2651.413349,-377.9241439,0.333333333
86.32218038,-385.6795268,12.7
1352.622484,220.2759639,16.96666667
199.4937349,-833.9078836,9.866666667
-939.0825603,-572.1082777,2.783333333
1563.802331,282.0478325,11.6
668.6689663,-171.5526623,9.716666667
-956.6045876,-498.5810434,12.7
-943.7677663,-344.6082119,3.233333333
-803.9924223,-501.5524029,11.73333333
620.6375683,-206.1257561,6.083333333
-1159.149305,427.2694438,3.533333333
-381.8304309,758.7740469,4.666666667
1256.522999,153.5818951,6.166666667
-1015.125045,-374.3097683,3.066666667
-1888.701924,16.41129384,1.966666667
831.2098186,19.19010612,18.9
-242.1092279,-11.98718265,3.933333333
-2747.840937,-433.3882502,0.183333333
-1531.828599,231.5482428,2.833333333
-1703.283559,138.3803584,3.916666667
-454.9681371,-830.4631557,7.316666667
-625.9361382,-613.1325457,9.783333333
-32.28524742,-425.4870299,11.76666667
463.8102864,141.9569982,9.766666667
169.947669,-342.6279485,13.55
-940.8543576,-253.1323412,3.433333333
233.7793002,-1051.42765,10.6
-190.7218265,-612.5752249,15.86666667
-1276.019978,-528.1959162,2.616666667
-81.10942673,-467.5298185,14.03333333
1412.28659,294.3064488,12.95
-699.038336,-649.3220533,11.1
-625.9214598,-613.1435821,11.9
-699.0579355,-649.3018423,9.25
-1044.14917,666.9981774,4.666666667
-32.30239587,-425.4747242,11.88333333
-511.3180267,-542.4601125,11.58333333
-47.19835368,967.269801,5.466666667
-956.6034359,-498.5773364,11.15
-157.4967834,-457.9366363,10.23333333
63.20752971,178.0245508,11.73333333
